text,label
"Цена полностью оправдана. Хозяин был очень вежлив и гостеприимен. Просторная кухня, приятно готовить. Спасибо, Арефий!",positive
"Квартира была чистая и уютная. Цена полностью оправдана. Wi-Fi работал стабильно и быстро. Есть всё необходимое для комфортного проживания. Отличное расположение, рядом с центром. Спасибо, Сократ!",positive
"Квартира была чистая и уютная. Просторная кухня, приятно готовить. Хозяин был очень вежлив и гостеприимен. Обязательно приедем ещё раз. Спасибо, Рубен!",positive
"Wi-Fi работал стабильно и быстро. Тихий район, хорошо выспались. Отличное расположение, рядом с центром. Хозяин был очень вежлив и гостеприимен. Спасибо, Всемил!",positive
"Хозяин не отвечал на звонки. Местоположение оставляет желать лучшего. Неверно указана цена в объявлении. Очень грязно, не убрано перед заселением. Спасибо, Лука!",negative
"Цена полностью оправдана. Wi-Fi работал стабильно и быстро. Хозяин был очень вежлив и гостеприимен. Отличное расположение, рядом с центром. Очень удобная кровать и свежие полотенца. Спасибо, Феврония!",positive
"Очень грязно, не убрано перед заселением. Сломанный душ и неприятный запах. Хозяин не отвечал на звонки. Спасибо, Мечислав!",negative
"Очень удобная кровать и свежие полотенца. Есть всё необходимое для комфортного проживания. Спасибо, Татьяна!",positive
"Квартира была чистая и уютная. Wi-Fi работал стабильно и быстро. Тихий район, хорошо выспались. Спасибо, Роман!",positive
"Просторная кухня, приятно готовить. Хозяин был очень вежлив и гостеприимен. Спасибо, Егор!",positive
"Местоположение оставляет желать лучшего. Сломанный душ и неприятный запах. Очень грязно, не убрано перед заселением. Спасибо, Демид!",negative
"Обязательно приедем ещё раз. Просторная кухня, приятно готовить. Спасибо, Викторин!",positive
"Есть всё необходимое для комфортного проживания. Хозяин был очень вежлив и гостеприимен. Цена полностью оправдана. Спасибо, Антонин!",positive
"Хозяин был очень вежлив и гостеприимен. Есть всё необходимое для комфортного проживания. Спасибо, Василий!",positive
"Тихий район, хорошо выспались. Квартира была чистая и уютная. Хозяин был очень вежлив и гостеприимен. Отличное расположение, рядом с центром. Спасибо, Ян!",positive
"Тихий район, хорошо выспались. Квартира была чистая и уютная. Обязательно приедем ещё раз. Спасибо, Евстигней!",positive
"Неверно указана цена в объявлении. Плохая звукоизоляция, всё слышно. Кровать скрипит и неудобная. Фото не соответствуют реальности. Wi-Fi почти не работал. Спасибо, Аникита!",negative
"Отличное расположение, рядом с центром. Хозяин был очень вежлив и гостеприимен. Очень удобная кровать и свежие полотенца. Цена полностью оправдана. Просторная кухня, приятно готовить. Спасибо, Акулина!",positive
"Плохая звукоизоляция, всё слышно. Wi-Fi почти не работал. Хозяин не отвечал на звонки. Неверно указана цена в объявлении. Очень грязно, не убрано перед заселением. Спасибо, Михаил!",negative
"Обязательно приедем ещё раз. Отличное расположение, рядом с центром. Спасибо, Велимир!",positive
"Просторная кухня, приятно готовить. Очень удобная кровать и свежие полотенца. Спасибо, Пелагея!",positive
"Просторная кухня, приятно готовить. Квартира была чистая и уютная. Очень удобная кровать и свежие полотенца. Спасибо, Адриан!",positive
"Сломанный душ и неприятный запах. Соседи шумели всю ночь. Местоположение оставляет желать лучшего. Неверно указана цена в объявлении. Спасибо, Панкратий!",negative
"Есть всё необходимое для комфортного проживания. Просторная кухня, приятно готовить. Хозяин был очень вежлив и гостеприимен. Спасибо, Егор!",positive
"Отличное расположение, рядом с центром. Wi-Fi работал стабильно и быстро. Квартира была чистая и уютная. Тихий район, хорошо выспались. Спасибо, Силантий!",positive
"Неверно указана цена в объявлении. Фото не соответствуют реальности. Спасибо, Панфил!",negative
"Wi-Fi работал стабильно и быстро. Отличное расположение, рядом с центром. Тихий район, хорошо выспались. Обязательно приедем ещё раз. Цена полностью оправдана. Спасибо, Боян!",positive
"Тихий район, хорошо выспались. Цена полностью оправдана. Есть всё необходимое для комфортного проживания. Квартира была чистая и уютная. Хозяин был очень вежлив и гостеприимен. Спасибо, Лаврентий!",positive
"Фото не соответствуют реальности. Хозяин не отвечал на звонки. Неверно указана цена в объявлении. Спасибо, Андрон!",negative
"Просторная кухня, приятно готовить. Отличное расположение, рядом с центром. Обязательно приедем ещё раз. Есть всё необходимое для комфортного проживания. Спасибо, Ермил!",positive
"Очень удобная кровать и свежие полотенца. Есть всё необходимое для комфортного проживания. Спасибо, Лука!",positive
"Соседи шумели всю ночь. Wi-Fi почти не работал. Кровать скрипит и неудобная. Местоположение оставляет желать лучшего. Спасибо, Александра!",negative
"Местоположение оставляет желать лучшего. Плохая звукоизоляция, всё слышно. Очень грязно, не убрано перед заселением. Фото не соответствуют реальности. Неверно указана цена в объявлении. Спасибо, Творимир!",negative
"Отличное расположение, рядом с центром. Хозяин был очень вежлив и гостеприимен. Просторная кухня, приятно готовить. Wi-Fi работал стабильно и быстро. Цена полностью оправдана. Спасибо, Мартьян!",positive
"Неверно указана цена в объявлении. Wi-Fi почти не работал. Очень грязно, не убрано перед заселением. Сломанный душ и неприятный запах. Соседи шумели всю ночь. Спасибо, Ладимир!",negative
"Есть всё необходимое для комфортного проживания. Квартира была чистая и уютная. Отличное расположение, рядом с центром. Спасибо, Наина!",positive
"Цена полностью оправдана. Очень удобная кровать и свежие полотенца. Спасибо, Александр!",positive
"Wi-Fi почти не работал. Хозяин не отвечал на звонки. Очень грязно, не убрано перед заселением. Плохая звукоизоляция, всё слышно. Спасибо, Георгий!",negative
"Тихий район, хорошо выспались. Обязательно приедем ещё раз. Есть всё необходимое для комфортного проживания. Квартира была чистая и уютная. Очень удобная кровать и свежие полотенца. Спасибо, Ираида!",positive
"Фото не соответствуют реальности. Сломанный душ и неприятный запах. Wi-Fi почти не работал. Кровать скрипит и неудобная. Хозяин не отвечал на звонки. Спасибо, Алина!",negative
"Местоположение оставляет желать лучшего. Соседи шумели всю ночь. Сломанный душ и неприятный запах. Спасибо, Христофор!",negative
"Неверно указана цена в объявлении. Соседи шумели всю ночь. Спасибо, Сидор!",negative
"Обязательно приедем ещё раз. Wi-Fi работал стабильно и быстро. Спасибо, Мария!",positive
"Кровать скрипит и неудобная. Wi-Fi почти не работал. Хозяин не отвечал на звонки. Сломанный душ и неприятный запах. Спасибо, Фадей!",negative
"Соседи шумели всю ночь. Очень грязно, не убрано перед заселением. Хозяин не отвечал на звонки. Спасибо, Варфоломей!",negative
"Цена полностью оправдана. Хозяин был очень вежлив и гостеприимен. Обязательно приедем ещё раз. Wi-Fi работал стабильно и быстро. Спасибо, Осип!",positive
"Хозяин не отвечал на звонки. Местоположение оставляет желать лучшего. Соседи шумели всю ночь. Wi-Fi почти не работал. Кровать скрипит и неудобная. Спасибо, Архип!",negative
"Сломанный душ и неприятный запах. Местоположение оставляет желать лучшего. Плохая звукоизоляция, всё слышно. Спасибо, Ферапонт!",negative
"Очень грязно, не убрано перед заселением. Плохая звукоизоляция, всё слышно. Wi-Fi почти не работал. Спасибо, Вацлав!",negative
"Соседи шумели всю ночь. Кровать скрипит и неудобная. Wi-Fi почти не работал. Фото не соответствуют реальности. Местоположение оставляет желать лучшего. Спасибо, Мартьян!",negative
"Фото не соответствуют реальности. Хозяин не отвечал на звонки. Неверно указана цена в объявлении. Сломанный душ и неприятный запах. Кровать скрипит и неудобная. Спасибо, Самсон!",negative
"Квартира была чистая и уютная. Обязательно приедем ещё раз. Очень удобная кровать и свежие полотенца. Тихий район, хорошо выспались. Хозяин был очень вежлив и гостеприимен. Спасибо, Маргарита!",positive
"Фото не соответствуют реальности. Местоположение оставляет желать лучшего. Спасибо, Любосмысл!",negative
"Цена полностью оправдана. Хозяин был очень вежлив и гостеприимен. Просторная кухня, приятно готовить. Отличное расположение, рядом с центром. Спасибо, Феофан!",positive
"Цена полностью оправдана. Тихий район, хорошо выспались. Просторная кухня, приятно готовить. Wi-Fi работал стабильно и быстро. Спасибо, Станислав!",positive
"Есть всё необходимое для комфортного проживания. Просторная кухня, приятно готовить. Очень удобная кровать и свежие полотенца. Квартира была чистая и уютная. Спасибо, Алевтина!",positive
"Местоположение оставляет желать лучшего. Сломанный душ и неприятный запах. Хозяин не отвечал на звонки. Кровать скрипит и неудобная. Спасибо, Артем!",negative
"Есть всё необходимое для комфортного проживания. Отличное расположение, рядом с центром. Обязательно приедем ещё раз. Wi-Fi работал стабильно и быстро. Очень удобная кровать и свежие полотенца. Спасибо, Юлий!",positive
"Есть всё необходимое для комфортного проживания. Обязательно приедем ещё раз. Спасибо, Юрий!",positive
"Цена полностью оправдана. Wi-Fi работал стабильно и быстро. Есть всё необходимое для комфортного проживания. Обязательно приедем ещё раз. Просторная кухня, приятно готовить. Спасибо, Яков!",positive
"Обязательно приедем ещё раз. Wi-Fi работал стабильно и быстро. Очень удобная кровать и свежие полотенца. Просторная кухня, приятно готовить. Квартира была чистая и уютная. Спасибо, Болеслав!",positive
"Обязательно приедем ещё раз. Тихий район, хорошо выспались. Хозяин был очень вежлив и гостеприимен. Очень удобная кровать и свежие полотенца. Спасибо, Измаил!",positive
"Отличное расположение, рядом с центром. Обязательно приедем ещё раз. Спасибо, Борис!",positive
"Просторная кухня, приятно готовить. Есть всё необходимое для комфортного проживания. Тихий район, хорошо выспались. Квартира была чистая и уютная. Спасибо, Иосиф!",positive
"Квартира была чистая и уютная. Хозяин был очень вежлив и гостеприимен. Wi-Fi работал стабильно и быстро. Обязательно приедем ещё раз. Спасибо, Эмилия!",positive
"Плохая звукоизоляция, всё слышно. Неверно указана цена в объявлении. Соседи шумели всю ночь. Кровать скрипит и неудобная. Сломанный душ и неприятный запах. Спасибо, Алина!",negative
"Местоположение оставляет желать лучшего. Wi-Fi почти не работал. Неверно указана цена в объявлении. Спасибо, Ким!",negative
"Сломанный душ и неприятный запах. Местоположение оставляет желать лучшего. Неверно указана цена в объявлении. Спасибо, Дементий!",negative
"Хозяин не отвечал на звонки. Сломанный душ и неприятный запах. Спасибо, Тамара!",negative
"Неверно указана цена в объявлении. Местоположение оставляет желать лучшего. Хозяин не отвечал на звонки. Wi-Fi почти не работал. Соседи шумели всю ночь. Спасибо, Ювеналий!",negative
"Есть всё необходимое для комфортного проживания. Квартира была чистая и уютная. Очень удобная кровать и свежие полотенца. Хозяин был очень вежлив и гостеприимен. Цена полностью оправдана. Спасибо, Максим!",positive
"Кровать скрипит и неудобная. Сломанный душ и неприятный запах. Wi-Fi почти не работал. Местоположение оставляет желать лучшего. Неверно указана цена в объявлении. Спасибо, Мирослав!",negative
"Очень грязно, не убрано перед заселением. Фото не соответствуют реальности. Спасибо, Варлаам!",negative
"Отличное расположение, рядом с центром. Хозяин был очень вежлив и гостеприимен. Есть всё необходимое для комфортного проживания. Обязательно приедем ещё раз. Спасибо, Селиверст!",positive
"Тихий район, хорошо выспались. Wi-Fi работал стабильно и быстро. Спасибо, Иосиф!",positive
"Wi-Fi работал стабильно и быстро. Обязательно приедем ещё раз. Есть всё необходимое для комфортного проживания. Квартира была чистая и уютная. Тихий район, хорошо выспались. Спасибо, Ерофей!",positive
"Неверно указана цена в объявлении. Сломанный душ и неприятный запах. Фото не соответствуют реальности. Спасибо, Всемил!",negative
"Местоположение оставляет желать лучшего. Сломанный душ и неприятный запах. Неверно указана цена в объявлении. Кровать скрипит и неудобная. Спасибо, Фома!",negative
"Фото не соответствуют реальности. Очень грязно, не убрано перед заселением. Спасибо, Никифор!",negative
"Хозяин был очень вежлив и гостеприимен. Обязательно приедем ещё раз. Просторная кухня, приятно готовить. Тихий район, хорошо выспались. Очень удобная кровать и свежие полотенца. Спасибо, Элеонора!",positive
"Местоположение оставляет желать лучшего. Плохая звукоизоляция, всё слышно. Фото не соответствуют реальности. Wi-Fi почти не работал. Очень грязно, не убрано перед заселением. Спасибо, Игорь!",negative
"Кровать скрипит и неудобная. Сломанный душ и неприятный запах. Спасибо, Ратмир!",negative
"Местоположение оставляет желать лучшего. Неверно указана цена в объявлении. Хозяин не отвечал на звонки. Wi-Fi почти не работал. Плохая звукоизоляция, всё слышно. Спасибо, Поликарп!",negative
"Тихий район, хорошо выспались. Просторная кухня, приятно готовить. Очень удобная кровать и свежие полотенца. Отличное расположение, рядом с центром. Спасибо, Казимир!",positive
"Неверно указана цена в объявлении. Очень грязно, не убрано перед заселением. Хозяин не отвечал на звонки. Плохая звукоизоляция, всё слышно. Соседи шумели всю ночь. Спасибо, Чеслав!",negative
"Есть всё необходимое для комфортного проживания. Обязательно приедем ещё раз. Квартира была чистая и уютная. Просторная кухня, приятно готовить. Очень удобная кровать и свежие полотенца. Спасибо, Болеслав!",positive
"Хозяин не отвечал на звонки. Местоположение оставляет желать лучшего. Wi-Fi почти не работал. Спасибо, Фаина!",negative
"Местоположение оставляет желать лучшего. Сломанный душ и неприятный запах. Спасибо, Арсений!",negative
"Есть всё необходимое для комфортного проживания. Обязательно приедем ещё раз. Очень удобная кровать и свежие полотенца. Wi-Fi работал стабильно и быстро. Спасибо, Касьян!",positive
"Хозяин не отвечал на звонки. Фото не соответствуют реальности. Соседи шумели всю ночь. Спасибо, Элеонора!",negative
"Есть всё необходимое для комфортного проживания. Обязательно приедем ещё раз. Хозяин был очень вежлив и гостеприимен. Просторная кухня, приятно готовить. Спасибо, Ипполит!",positive
"Есть всё необходимое для комфортного проживания. Просторная кухня, приятно готовить. Квартира была чистая и уютная. Wi-Fi работал стабильно и быстро. Хозяин был очень вежлив и гостеприимен. Спасибо, Демид!",positive
"Wi-Fi работал стабильно и быстро. Очень удобная кровать и свежие полотенца. Спасибо, Фёкла!",positive
"Кровать скрипит и неудобная. Соседи шумели всю ночь. Сломанный душ и неприятный запах. Хозяин не отвечал на звонки. Спасибо, Глафира!",negative
"Есть всё необходимое для комфортного проживания. Хозяин был очень вежлив и гостеприимен. Просторная кухня, приятно готовить. Цена полностью оправдана. Спасибо, Станимир!",positive
"Хозяин не отвечал на звонки. Кровать скрипит и неудобная. Фото не соответствуют реальности. Очень грязно, не убрано перед заселением. Спасибо, Ростислав!",negative
"Неверно указана цена в объявлении. Кровать скрипит и неудобная. Сломанный душ и неприятный запах. Спасибо, Бронислав!",negative
"Тихий район, хорошо выспались. Очень удобная кровать и свежие полотенца. Wi-Fi работал стабильно и быстро. Спасибо, Иванна!",positive
"Неверно указана цена в объявлении. Местоположение оставляет желать лучшего. Фото не соответствуют реальности. Плохая звукоизоляция, всё слышно. Хозяин не отвечал на звонки. Спасибо, Ольга!",negative
"Хозяин был очень вежлив и гостеприимен. Отличное расположение, рядом с центром. Просторная кухня, приятно готовить. Очень удобная кровать и свежие полотенца. Тихий район, хорошо выспались. Спасибо, Руслан!",positive
"Хозяин не отвечал на звонки. Плохая звукоизоляция, всё слышно. Спасибо, Боян!",negative
"Квартира была чистая и уютная. Цена полностью оправдана. Спасибо, Вероника!",positive
"Плохая звукоизоляция, всё слышно. Очень грязно, не убрано перед заселением. Местоположение оставляет желать лучшего. Спасибо, Радован!",negative
"Отличное расположение, рядом с центром. Wi-Fi работал стабильно и быстро. Цена полностью оправдана. Спасибо, Трифон!",positive
"Wi-Fi работал стабильно и быстро. Квартира была чистая и уютная. Просторная кухня, приятно готовить. Спасибо, Иннокентий!",positive
"Местоположение оставляет желать лучшего. Неверно указана цена в объявлении. Спасибо, Ерофей!",negative
"Тихий район, хорошо выспались. Wi-Fi работал стабильно и быстро. Очень удобная кровать и свежие полотенца. Отличное расположение, рядом с центром. Есть всё необходимое для комфортного проживания. Спасибо, София!",positive
"Хозяин не отвечал на звонки. Неверно указана цена в объявлении. Местоположение оставляет желать лучшего. Плохая звукоизоляция, всё слышно. Спасибо, Фаина!",negative
"Отличное расположение, рядом с центром. Wi-Fi работал стабильно и быстро. Тихий район, хорошо выспались. Обязательно приедем ещё раз. Спасибо, Каллистрат!",positive
"Местоположение оставляет желать лучшего. Wi-Fi почти не работал. Хозяин не отвечал на звонки. Очень грязно, не убрано перед заселением. Спасибо, Гедеон!",negative
"Кровать скрипит и неудобная. Хозяин не отвечал на звонки. Спасибо, Фортунат!",negative
"Местоположение оставляет желать лучшего. Хозяин не отвечал на звонки. Очень грязно, не убрано перед заселением. Спасибо, Аркадий!",negative
"Местоположение оставляет желать лучшего. Плохая звукоизоляция, всё слышно. Неверно указана цена в объявлении. Фото не соответствуют реальности. Wi-Fi почти не работал. Спасибо, Вероника!",negative
"Квартира была чистая и уютная. Есть всё необходимое для комфортного проживания. Хозяин был очень вежлив и гостеприимен. Wi-Fi работал стабильно и быстро. Спасибо, Владилен!",positive
"Соседи шумели всю ночь. Очень грязно, не убрано перед заселением. Неверно указана цена в объявлении. Wi-Fi почти не работал. Плохая звукоизоляция, всё слышно. Спасибо, Степан!",negative
"Хозяин был очень вежлив и гостеприимен. Тихий район, хорошо выспались. Есть всё необходимое для комфортного проживания. Квартира была чистая и уютная. Спасибо, Константин!",positive
"Wi-Fi работал стабильно и быстро. Отличное расположение, рядом с центром. Просторная кухня, приятно готовить. Спасибо, Спиридон!",positive
"Есть всё необходимое для комфортного проживания. Просторная кухня, приятно готовить. Отличное расположение, рядом с центром. Wi-Fi работал стабильно и быстро. Спасибо, Филипп!",positive
"Сломанный душ и неприятный запах. Wi-Fi почти не работал. Спасибо, Зоя!",negative
"Местоположение оставляет желать лучшего. Wi-Fi почти не работал. Сломанный душ и неприятный запах. Спасибо, Парфен!",negative
"Отличное расположение, рядом с центром. Очень удобная кровать и свежие полотенца. Хозяин был очень вежлив и гостеприимен. Цена полностью оправдана. Есть всё необходимое для комфортного проживания. Спасибо, Милан!",positive
"Плохая звукоизоляция, всё слышно. Соседи шумели всю ночь. Сломанный душ и неприятный запах. Спасибо, Елизавета!",negative
"Хозяин не отвечал на звонки. Фото не соответствуют реальности. Плохая звукоизоляция, всё слышно. Спасибо, Владилен!",negative
"Есть всё необходимое для комфортного проживания. Wi-Fi работал стабильно и быстро. Очень удобная кровать и свежие полотенца. Спасибо, Леонтий!",positive
"Wi-Fi работал стабильно и быстро. Обязательно приедем ещё раз. Отличное расположение, рядом с центром. Есть всё необходимое для комфортного проживания. Спасибо, Егор!",positive
"Wi-Fi работал стабильно и быстро. Очень удобная кровать и свежие полотенца. Спасибо, Викентий!",positive
"Wi-Fi работал стабильно и быстро. Хозяин был очень вежлив и гостеприимен. Есть всё необходимое для комфортного проживания. Спасибо, Никифор!",positive
"Кровать скрипит и неудобная. Плохая звукоизоляция, всё слышно. Очень грязно, не убрано перед заселением. Неверно указана цена в объявлении. Соседи шумели всю ночь. Спасибо, Пимен!",negative
"Фото не соответствуют реальности. Кровать скрипит и неудобная. Местоположение оставляет желать лучшего. Спасибо, Лаврентий!",negative
"Очень грязно, не убрано перед заселением. Неверно указана цена в объявлении. Кровать скрипит и неудобная. Сломанный душ и неприятный запах. Плохая звукоизоляция, всё слышно. Спасибо, Тихон!",negative
"Кровать скрипит и неудобная. Плохая звукоизоляция, всё слышно. Сломанный душ и неприятный запах. Спасибо, Мирон!",negative
"Тихий район, хорошо выспались. Есть всё необходимое для комфортного проживания. Цена полностью оправдана. Квартира была чистая и уютная. Спасибо, Онуфрий!",positive
"Просторная кухня, приятно готовить. Тихий район, хорошо выспались. Отличное расположение, рядом с центром. Очень удобная кровать и свежие полотенца. Квартира была чистая и уютная. Спасибо, Антонин!",positive
"Просторная кухня, приятно готовить. Есть всё необходимое для комфортного проживания. Спасибо, Дорофей!",positive
"Плохая звукоизоляция, всё слышно. Очень грязно, не убрано перед заселением. Местоположение оставляет желать лучшего. Спасибо, Аполлон!",negative
"Неверно указана цена в объявлении. Местоположение оставляет желать лучшего. Соседи шумели всю ночь. Спасибо, Каллистрат!",negative
"Местоположение оставляет желать лучшего. Хозяин не отвечал на звонки. Неверно указана цена в объявлении. Фото не соответствуют реальности. Сломанный душ и неприятный запах. Спасибо, Софон!",negative
"Хозяин был очень вежлив и гостеприимен. Есть всё необходимое для комфортного проживания. Просторная кухня, приятно готовить. Цена полностью оправдана. Спасибо, Лавр!",positive
"Сломанный душ и неприятный запах. Плохая звукоизоляция, всё слышно. Местоположение оставляет желать лучшего. Кровать скрипит и неудобная. Спасибо, Конон!",negative
"Отличное расположение, рядом с центром. Просторная кухня, приятно готовить. Wi-Fi работал стабильно и быстро. Есть всё необходимое для комфортного проживания. Тихий район, хорошо выспались. Спасибо, Вениамин!",positive
"Wi-Fi работал стабильно и быстро. Есть всё необходимое для комфортного проживания. Тихий район, хорошо выспались. Отличное расположение, рядом с центром. Спасибо, Гостомысл!",positive
"Сломанный душ и неприятный запах. Хозяин не отвечал на звонки. Плохая звукоизоляция, всё слышно. Неверно указана цена в объявлении. Соседи шумели всю ночь. Спасибо, Евстигней!",negative
"Соседи шумели всю ночь. Фото не соответствуют реальности. Wi-Fi почти не работал. Кровать скрипит и неудобная. Очень грязно, не убрано перед заселением. Спасибо, Селиван!",negative
"Плохая звукоизоляция, всё слышно. Очень грязно, не убрано перед заселением. Спасибо, Ананий!",negative
"Хозяин был очень вежлив и гостеприимен. Wi-Fi работал стабильно и быстро. Отличное расположение, рядом с центром. Обязательно приедем ещё раз. Спасибо, Светозар!",positive
"Очень грязно, не убрано перед заселением. Хозяин не отвечал на звонки. Соседи шумели всю ночь. Фото не соответствуют реальности. Кровать скрипит и неудобная. Спасибо, Любим!",negative
"Отличное расположение, рядом с центром. Хозяин был очень вежлив и гостеприимен. Квартира была чистая и уютная. Спасибо, Эмиль!",positive
"Есть всё необходимое для комфортного проживания. Тихий район, хорошо выспались. Отличное расположение, рядом с центром. Спасибо, Евдокия!",positive
"Wi-Fi работал стабильно и быстро. Обязательно приедем ещё раз. Спасибо, Филарет!",positive
"Сломанный душ и неприятный запах. Wi-Fi почти не работал. Спасибо, Мирослав!",negative
"Wi-Fi работал стабильно и быстро. Отличное расположение, рядом с центром. Очень удобная кровать и свежие полотенца. Обязательно приедем ещё раз. Спасибо, Элеонора!",positive
"Просторная кухня, приятно готовить. Отличное расположение, рядом с центром. Спасибо, Вероника!",positive
"Обязательно приедем ещё раз. Цена полностью оправдана. Тихий район, хорошо выспались. Просторная кухня, приятно готовить. Есть всё необходимое для комфортного проживания. Спасибо, Антонина!",positive
"Обязательно приедем ещё раз. Просторная кухня, приятно готовить. Очень удобная кровать и свежие полотенца. Цена полностью оправдана. Спасибо, Фадей!",positive
"Wi-Fi почти не работал. Соседи шумели всю ночь. Кровать скрипит и неудобная. Фото не соответствуют реальности. Хозяин не отвечал на звонки. Спасибо, Ипат!",negative
"Тихий район, хорошо выспались. Wi-Fi работал стабильно и быстро. Хозяин был очень вежлив и гостеприимен. Квартира была чистая и уютная. Спасибо, Бажен!",positive
"Есть всё необходимое для комфортного проживания. Очень удобная кровать и свежие полотенца. Цена полностью оправдана. Спасибо, Юрий!",positive
"Обязательно приедем ещё раз. Тихий район, хорошо выспались. Квартира была чистая и уютная. Спасибо, Авксентий!",positive
"Хозяин не отвечал на звонки. Соседи шумели всю ночь. Местоположение оставляет желать лучшего. Спасибо, Ладислав!",negative
"Очень грязно, не убрано перед заселением. Кровать скрипит и неудобная. Плохая звукоизоляция, всё слышно. Сломанный душ и неприятный запах. Соседи шумели всю ночь. Спасибо, Владлен!",negative
"Тихий район, хорошо выспались. Отличное расположение, рядом с центром. Просторная кухня, приятно готовить. Спасибо, Вадим!",positive
"Цена полностью оправдана. Wi-Fi работал стабильно и быстро. Спасибо, Ия!",positive
"Просторная кухня, приятно готовить. Тихий район, хорошо выспались. Спасибо, Константин!",positive
"Неверно указана цена в объявлении. Хозяин не отвечал на звонки. Очень грязно, не убрано перед заселением. Спасибо, Орест!",negative
"Очень удобная кровать и свежие полотенца. Отличное расположение, рядом с центром. Просторная кухня, приятно готовить. Есть всё необходимое для комфортного проживания. Спасибо, Максимильян!",positive
"Отличное расположение, рядом с центром. Обязательно приедем ещё раз. Квартира была чистая и уютная. Тихий район, хорошо выспались. Спасибо, Денис!",positive
"Есть всё необходимое для комфортного проживания. Квартира была чистая и уютная. Очень удобная кровать и свежие полотенца. Хозяин был очень вежлив и гостеприимен. Спасибо, Максим!",positive
